Mon_Year,Date,BGT North of NE 70th Total,Ped South,Ped North,Bike North,Bike South
Jul-2019,7/29/2019,22,1,0,15,6
Jul-2019,7/29/2019,72,6,13,41,12
Jul-2019,7/29/2019,126,6,13,83,24
Jul-2019,7/29/2019,123,15,9,81,18
Jul-2019,7/29/2019,99,12,20,38,29
Jul-2019,7/29/2019,147,30,24,46,47
Jul-2019,7/29/2019,114,21,17,35,41
Jul-2019,7/29/2019,132,26,29,46,31
Jul-2019,7/29/2019,110,7,21,41,41
Jul-2019,7/29/2019,112,13,7,49,43
Jul-2019,7/29/2019,131,16,10,34,71
Jul-2019,7/29/2019,177,23,9,41,104
Jul-2019,7/29/2019,239,24,8,58,149
Jul-2019,7/29/2019,217,17,19,62,119
Jul-2019,7/29/2019,169,21,22,55,71
Jul-2019,7/29/2019,84,14,17,27,26
Jul-2019,7/29/2019,34,8,8,8,10
Jul-2019,7/29/2019,6,1,1,3,1
Jul-2019,7/29/2019,2,1,1,0,0
Jul-2019,7/30/2019,1,1,0,0,0
Jul-2019,7/30/2019,1,0,0,0,1
Jul-2019,7/30/2019,2,1,1,0,0
Jul-2019,7/30/2019,4,0,1,2,1
Jul-2019,7/30/2019,4,0,0,4,0
Jul-2019,7/30/2019,27,2,4,15,6
Jul-2019,7/30/2019,103,13,13,55,22
Jul-2019,7/30/2019,141,7,17,82,35
Jul-2019,7/30/2019,160,13,22,89,36
Jul-2019,7/30/2019,96,15,20,41,20
Jul-2019,7/30/2019,120,25,15,39,41
Jul-2019,7/30/2019,101,12,16,43,30
Jul-2019,7/30/2019,89,12,16,41,20
Jul-2019,7/30/2019,93,10,12,20,51
Jul-2019,7/30/2019,86,7,11,39,29
Jul-2019,7/30/2019,123,17,17,32,57
Jul-2019,7/30/2019,180,21,7,44,108
Jul-2019,7/30/2019,261,25,18,52,166
Jul-2019,7/30/2019,200,25,21,48,106
Jul-2019,7/30/2019,158,13,16,63,66
Jul-2019,7/30/2019,82,10,16,27,29
Jul-2019,7/30/2019,25,2,3,12,8
Jul-2019,7/30/2019,10,3,3,2,2
Jul-2019,7/30/2019,0,0,0,0,0
Jul-2019,7/31/2019,0,0,0,0,0
Jul-2019,7/31/2019,0,0,0,0,0
Jul-2019,7/31/2019,1,0,0,0,1
Jul-2019,7/31/2019,2,1,0,1,0
Jul-2019,7/31/2019,3,0,0,2,1
Jul-2019,7/31/2019,21,1,3,13,4
Jul-2019,7/31/2019,122,21,27,54,20
Jul-2019,7/31/2019,130,9,14,85,22
Jul-2019,7/31/2019,151,15,24,84,28
Jul-2019,7/31/2019,119,13,22,47,37
Jul-2019,7/31/2019,113,22,22,34,35
Jul-2019,7/31/2019,132,23,20,45,44
Jul-2019,7/31/2019,116,15,25,41,35
Jul-2019,7/31/2019,134,10,13,43,68
Jul-2019,7/31/2019,103,15,18,36,34
Jul-2019,7/31/2019,111,11,9,32,59
Jul-2019,7/31/2019,182,14,14,47,107
Jul-2019,7/31/2019,232,12,6,55,159
Jul-2019,7/31/2019,225,16,11,53,145
Jul-2019,7/31/2019,134,17,16,42,59
Jul-2019,7/31/2019,81,9,9,34,29
Jul-2019,7/31/2019,29,1,5,10,13
Jul-2019,7/31/2019,7,1,1,3,2
Jul-2019,7/31/2019,1,0,1,0,0
Aug-2019,8/1/2019,6,2,1,0,3
Aug-2019,8/1/2019,0,0,0,0,0
Aug-2019,8/1/2019,1,0,0,0,1
Aug-2019,8/1/2019,0,0,0,0,0
Aug-2019,8/1/2019,1,0,0,1,0
Aug-2019,8/1/2019,38,3,6,18,11
Aug-2019,8/1/2019,80,12,4,53,11
Aug-2019,8/1/2019,161,8,23,91,39
Aug-2019,8/1/2019,151,18,19,95,19
Aug-2019,8/1/2019,118,19,16,48,35
Aug-2019,8/1/2019,116,14,14,41,47
Aug-2019,8/1/2019,120,21,20,37,42
Aug-2019,8/1/2019,107,16,18,33,40
Aug-2019,8/1/2019,125,12,16,45,52
Aug-2019,8/1/2019,116,10,12,40,54
Aug-2019,8/1/2019,120,12,9,37,62
Aug-2019,8/1/2019,145,19,4,38,84
Aug-2019,8/1/2019,215,14,7,78,116
Aug-2019,8/1/2019,179,12,10,52,105
Aug-2019,8/1/2019,139,8,8,53,70
Aug-2019,8/1/2019,81,13,4,25,39
Aug-2019,8/1/2019,34,7,5,13,9
Aug-2019,8/1/2019,5,1,1,3,0
Aug-2019,8/1/2019,3,0,1,0,2
Aug-2019,8/2/2019,0,0,0,0,0
Aug-2019,8/2/2019,0,0,0,0,0
Aug-2019,8/2/2019,1,1,0,0,0
Aug-2019,8/2/2019,4,1,1,1,1
Aug-2019,8/2/2019,1,0,0,1,0
Aug-2019,8/2/2019,10,1,0,6,3
Aug-2019,8/2/2019,49,8,6,24,11
Aug-2019,8/2/2019,67,5,5,39,18
Aug-2019,8/2/2019,133,15,21,72,25
Aug-2019,8/2/2019,97,18,21,32,26
Aug-2019,8/2/2019,86,13,17,32,24
Aug-2019,8/2/2019,102,14,15,33,40
Aug-2019,8/2/2019,83,10,13,22,38
Aug-2019,8/2/2019,83,5,7,37,34
Aug-2019,8/2/2019,89,1,10,39,39
Aug-2019,8/2/2019,92,9,12,30,41
Aug-2019,8/2/2019,140,18,17,30,75
Aug-2019,8/2/2019,156,3,2,72,79
Aug-2019,8/2/2019,128,10,10,47,61
Aug-2019,8/2/2019,78,5,9,20,44
Aug-2019,8/2/2019,60,3,7,24,26
Aug-2019,8/2/2019,26,1,0,14,11
Aug-2019,8/2/2019,6,1,2,1,2
Aug-2019,8/2/2019,2,0,0,2,0
Aug-2019,8/3/2019,2,0,0,0,2
Aug-2019,8/3/2019,0,0,0,0,0
Aug-2019,8/3/2019,0,0,0,0,0
Aug-2019,8/3/2019,0,0,0,0,0
Aug-2019,8/3/2019,4,1,1,0,2
Aug-2019,8/3/2019,4,0,0,1,3
Aug-2019,8/3/2019,29,0,1,10,18
Aug-2019,8/3/2019,67,5,6,23,33
Aug-2019,8/3/2019,136,4,4,64,64
Aug-2019,8/3/2019,208,8,14,91,95
Aug-2019,8/3/2019,283,10,13,148,112
Aug-2019,8/3/2019,281,9,12,134,126
Aug-2019,8/3/2019,227,3,6,109,109
Aug-2019,8/3/2019,211,1,14,110,86
Aug-2019,8/3/2019,232,8,1,113,110
Aug-2019,8/3/2019,227,11,15,100,101
Aug-2019,8/3/2019,222,16,12,104,90
Aug-2019,8/3/2019,184,7,8,100,69
Aug-2019,8/3/2019,107,5,6,44,52
Aug-2019,8/3/2019,92,9,1,33,49
Aug-2019,8/3/2019,61,9,9,24,19
Aug-2019,8/3/2019,44,6,8,23,7
Aug-2019,8/3/2019,4,0,1,2,1
Aug-2019,8/3/2019,8,1,1,0,6
Aug-2019,8/4/2019,0,0,0,0,0
Aug-2019,8/4/2019,1,0,0,0,1
Aug-2019,8/4/2019,2,0,0,0,2
Aug-2019,8/4/2019,0,0,0,0,0
Aug-2019,8/4/2019,0,0,0,0,0
Aug-2019,8/4/2019,6,1,0,2,3
Aug-2019,8/4/2019,19,1,1,6,11
Aug-2019,8/4/2019,85,6,6,26,47
Aug-2019,8/4/2019,153,14,20,55,64
Aug-2019,8/4/2019,198,23,28,78,69
Aug-2019,8/4/2019,383,111,20,123,129
Aug-2019,8/4/2019,465,143,18,170,134
Aug-2019,8/4/2019,331,54,10,145,122
Aug-2019,8/4/2019,250,22,12,110,106
Aug-2019,8/4/2019,226,11,12,108,95
Aug-2019,8/4/2019,211,12,12,89,98
Aug-2019,8/4/2019,181,9,10,65,97
Aug-2019,8/4/2019,150,2,3,67,78
Aug-2019,8/4/2019,99,3,3,48,45
Aug-2019,8/4/2019,67,5,6,26,30
Aug-2019,8/4/2019,60,3,9,31,17
Aug-2019,8/4/2019,15,2,5,5,3
Aug-2019,8/4/2019,5,0,2,2,1
Aug-2019,8/4/2019,0,0,0,0,0
Aug-2019,8/5/2019,0,0,0,0,0
Aug-2019,8/5/2019,0,0,0,0,0
Aug-2019,8/5/2019,0,0,0,0,0
Aug-2019,8/5/2019,1,0,0,1,0
Aug-2019,8/5/2019,1,0,0,1,0
Aug-2019,8/5/2019,17,1,2,10,4
Aug-2019,8/5/2019,93,13,12,53,15
Aug-2019,8/5/2019,148,19,21,85,23
Aug-2019,8/5/2019,154,14,19,93,28
Aug-2019,8/5/2019,123,17,21,48,37
Aug-2019,8/5/2019,136,17,14,52,53
Aug-2019,8/5/2019,107,12,9,44,42
Aug-2019,8/5/2019,120,9,8,55,48
Aug-2019,8/5/2019,74,15,8,26,25
Aug-2019,8/5/2019,105,12,10,32,51
Aug-2019,8/5/2019,106,8,7,32,59
Aug-2019,8/5/2019,150,10,7,25,108
Aug-2019,8/5/2019,178,3,7,73,95
Aug-2019,8/5/2019,171,10,10,35,116
Aug-2019,8/5/2019,156,15,14,54,73
Aug-2019,8/5/2019,79,15,10,28,26
Aug-2019,8/5/2019,27,4,8,8,7
Aug-2019,8/5/2019,7,2,2,3,0
Aug-2019,8/5/2019,1,0,1,0,0
Aug-2019,8/6/2019,1,0,0,0,1
Aug-2019,8/6/2019,2,0,0,0,2
Aug-2019,8/6/2019,2,0,0,1,1
Aug-2019,8/6/2019,0,0,0,0,0
Aug-2019,8/6/2019,4,0,1,3,0
Aug-2019,8/6/2019,27,2,2,17,6
Aug-2019,8/6/2019,105,18,18,56,13
Aug-2019,8/6/2019,175,21,22,103,29
Aug-2019,8/6/2019,155,16,24,90,25
Aug-2019,8/6/2019,132,18,18,56,40
Aug-2019,8/6/2019,101,14,19,31,37
Aug-2019,8/6/2019,121,22,10,46,43
Aug-2019,8/6/2019,107,12,16,46,33
Aug-2019,8/6/2019,81,4,7,29,41
Aug-2019,8/6/2019,82,9,11,28,34
Aug-2019,8/6/2019,131,15,12,38,66
Aug-2019,8/6/2019,168,25,16,32,95
Aug-2019,8/6/2019,233,18,12,48,155
Aug-2019,8/6/2019,198,13,9,47,129
Aug-2019,8/6/2019,137,13,12,54,58
Aug-2019,8/6/2019,69,9,7,32,21
Aug-2019,8/6/2019,26,1,2,8,15
Aug-2019,8/6/2019,9,1,1,4,3
Aug-2019,8/6/2019,4,2,1,0,1
Aug-2019,8/7/2019,1,0,0,0,1
Aug-2019,8/7/2019,0,0,0,0,0
Aug-2019,8/7/2019,3,0,0,1,2
Aug-2019,8/7/2019,1,0,0,1,0
Aug-2019,8/7/2019,2,0,0,1,1
Aug-2019,8/7/2019,25,2,2,15,6
Aug-2019,8/7/2019,94,13,14,49,18
Aug-2019,8/7/2019,148,10,19,92,27
Aug-2019,8/7/2019,135,13,21,75,26
Aug-2019,8/7/2019,102,12,16,40,34
Aug-2019,8/7/2019,122,16,20,40,46
Aug-2019,8/7/2019,99,13,11,32,43
Aug-2019,8/7/2019,93,10,19,27,37
Aug-2019,8/7/2019,117,9,10,43,55
Aug-2019,8/7/2019,80,5,8,38,29
Aug-2019,8/7/2019,129,11,11,55,52
Aug-2019,8/7/2019,164,18,13,38,95
Aug-2019,8/7/2019,231,25,12,48,146
Aug-2019,8/7/2019,210,15,21,63,111
Aug-2019,8/7/2019,157,21,15,52,69
Aug-2019,8/7/2019,87,10,17,32,28
Aug-2019,8/7/2019,15,0,1,8,6
Aug-2019,8/7/2019,3,0,0,1,2
Aug-2019,8/7/2019,2,0,0,2,0
Aug-2019,8/8/2019,0,0,0,0,0
Aug-2019,8/8/2019,0,0,0,0,0
Aug-2019,8/8/2019,0,0,0,0,0
Aug-2019,8/8/2019,1,0,0,1,0
Aug-2019,8/8/2019,4,2,1,1,0
Aug-2019,8/8/2019,20,3,1,13,3
Aug-2019,8/8/2019,76,10,11,38,17
Aug-2019,8/8/2019,109,13,17,55,24
Aug-2019,8/8/2019,134,10,19,81,24
Aug-2019,8/8/2019,102,16,20,42,24
Aug-2019,8/8/2019,86,12,17,28,29
Aug-2019,8/8/2019,120,21,16,46,37
Aug-2019,8/8/2019,112,13,20,29,50
Aug-2019,8/8/2019,100,15,14,28,43
Aug-2019,8/8/2019,94,9,15,39,31
Aug-2019,8/8/2019,107,9,14,38,46
Aug-2019,8/8/2019,160,16,8,45,91
Aug-2019,8/8/2019,200,24,14,44,118
Aug-2019,8/8/2019,161,16,17,41,87
Aug-2019,8/8/2019,113,12,5,42,54
Aug-2019,8/8/2019,31,6,6,11,8
Aug-2019,8/8/2019,13,0,2,6,5
Aug-2019,8/8/2019,8,2,2,1,3
Aug-2019,8/8/2019,0,0,0,0,0
Aug-2019,8/9/2019,2,0,0,0,2
Aug-2019,8/9/2019,1,0,0,1,0
Aug-2019,8/9/2019,0,0,0,0,0
Aug-2019,8/9/2019,2,0,0,1,1
Aug-2019,8/9/2019,4,0,0,4,0
Aug-2019,8/9/2019,17,1,1,8,7
Aug-2019,8/9/2019,68,11,6,33,18
Aug-2019,8/9/2019,110,10,12,62,26
Aug-2019,8/9/2019,108,12,21,53,22
Aug-2019,8/9/2019,86,16,12,35,23
Aug-2019,8/9/2019,103,9,10,41,43
Aug-2019,8/9/2019,120,20,19,37,44
Aug-2019,8/9/2019,116,16,13,50,37
Aug-2019,8/9/2019,105,10,10,36,49
Aug-2019,8/9/2019,128,16,14,40,58
Aug-2019,8/9/2019,139,5,11,47,76
Aug-2019,8/9/2019,165,7,11,66,81
Aug-2019,8/9/2019,176,11,19,44,102
Aug-2019,8/9/2019,158,19,16,45,78
Aug-2019,8/9/2019,59,9,4,26,20
Aug-2019,8/9/2019,43,7,6,14,16
Aug-2019,8/9/2019,15,1,3,0,11
Aug-2019,8/9/2019,10,2,1,4,3
Aug-2019,8/9/2019,2,1,0,0,1
Aug-2019,8/10/2019,1,1,0,0,0
Aug-2019,8/10/2019,1,0,0,0,1
Aug-2019,8/10/2019,5,1,1,1,2
Aug-2019,8/10/2019,1,0,0,0,1
Aug-2019,8/10/2019,1,0,0,1,0
Aug-2019,8/10/2019,4,0,0,2,2
Aug-2019,8/10/2019,8,3,2,1,2
Aug-2019,8/10/2019,30,11,5,4,10
Aug-2019,8/10/2019,35,16,12,3,4
Aug-2019,8/10/2019,49,14,18,9,8
Aug-2019,8/10/2019,55,19,22,6,8
Aug-2019,8/10/2019,109,29,18,14,48
Aug-2019,8/10/2019,169,21,31,39,78
Aug-2019,8/10/2019,203,18,23,48,114
Aug-2019,8/10/2019,185,23,18,48,96
Aug-2019,8/10/2019,231,14,17,94,106
Aug-2019,8/10/2019,234,25,15,107,87
Aug-2019,8/10/2019,201,17,18,88,78
Aug-2019,8/10/2019,119,13,19,42,45
Aug-2019,8/10/2019,87,8,7,51,21
Aug-2019,8/10/2019,48,6,10,18,14
Aug-2019,8/10/2019,13,1,2,4,6
Aug-2019,8/10/2019,7,0,0,7,0
Aug-2019,8/10/2019,0,0,0,0,0
Aug-2019,8/11/2019,1,0,0,1,0
Aug-2019,8/11/2019,0,0,0,0,0
Aug-2019,8/11/2019,0,0,0,0,0
Aug-2019,8/11/2019,0,0,0,0,0
Aug-2019,8/11/2019,2,1,1,0,0
Aug-2019,8/11/2019,7,1,0,1,5
Aug-2019,8/11/2019,25,5,7,3,10
Aug-2019,8/11/2019,62,10,11,8,33
Aug-2019,8/11/2019,105,20,14,27,44
Aug-2019,8/11/2019,203,35,25,49,94
Aug-2019,8/11/2019,202,34,31,60,77
Aug-2019,8/11/2019,284,30,36,67,151
Aug-2019,8/11/2019,250,23,19,100,108
Aug-2019,8/11/2019,250,17,25,103,105
Aug-2019,8/11/2019,239,16,20,107,96
Aug-2019,8/11/2019,228,14,11,102,101
Aug-2019,8/11/2019,166,20,21,81,44
Aug-2019,8/11/2019,123,15,13,44,51
Aug-2019,8/11/2019,88,13,14,37,24
Aug-2019,8/11/2019,59,16,15,14,14
Aug-2019,8/11/2019,37,6,7,15,9
Aug-2019,8/11/2019,13,0,0,6,7
Aug-2019,8/11/2019,2,0,0,2,0
Aug-2019,8/11/2019,0,0,0,0,0
Aug-2019,8/12/2019,0,0,0,0,0
Aug-2019,8/12/2019,0,0,0,0,0
Aug-2019,8/12/2019,0,0,0,0,0
Aug-2019,8/12/2019,1,0,0,1,0
Aug-2019,8/12/2019,2,0,0,2,0
Aug-2019,8/12/2019,23,1,2,17,3
Aug-2019,8/12/2019,82,10,8,51,13
Aug-2019,8/12/2019,141,10,25,82,24
Aug-2019,8/12/2019,165,19,20,96,30
Aug-2019,8/12/2019,101,13,16,45,27
Aug-2019,8/12/2019,91,19,12,32,28
Aug-2019,8/12/2019,131,27,15,48,41
Aug-2019,8/12/2019,110,19,20,40,31
Aug-2019,8/12/2019,130,17,21,38,54
Aug-2019,8/12/2019,114,11,17,28,58
Aug-2019,8/12/2019,135,17,14,51,53
Aug-2019,8/12/2019,160,16,14,40,90
Aug-2019,8/12/2019,248,13,20,63,152
Aug-2019,8/12/2019,224,30,26,50,118
Aug-2019,8/12/2019,138,14,16,42,66
Aug-2019,8/12/2019,86,13,19,32,22
Aug-2019,8/12/2019,13,0,2,4,7
Aug-2019,8/12/2019,7,0,0,2,5
Aug-2019,8/12/2019,2,1,1,0,0
Aug-2019,8/13/2019,1,0,0,0,1
Aug-2019,8/13/2019,0,0,0,0,0
Aug-2019,8/13/2019,0,0,0,0,0
Aug-2019,8/13/2019,2,0,0,0,2
Aug-2019,8/13/2019,6,1,0,5,0
Aug-2019,8/13/2019,23,3,1,13,6
Aug-2019,8/13/2019,87,10,16,45,16
Aug-2019,8/13/2019,155,12,13,93,37
Aug-2019,8/13/2019,162,15,20,82,45
Aug-2019,8/13/2019,156,21,20,69,46
Aug-2019,8/13/2019,167,58,12,50,47
Aug-2019,8/13/2019,185,94,11,47,33
Aug-2019,8/13/2019,155,61,11,42,41
Aug-2019,8/13/2019,96,12,7,36,41
Aug-2019,8/13/2019,104,7,4,45,48
Aug-2019,8/13/2019,126,2,7,50,67
Aug-2019,8/13/2019,195,10,11,57,117
Aug-2019,8/13/2019,245,17,9,80,139
Aug-2019,8/13/2019,224,16,13,71,124
Aug-2019,8/13/2019,155,13,12,59,71
Aug-2019,8/13/2019,85,12,11,28,34
Aug-2019,8/13/2019,22,3,1,12,6
Aug-2019,8/13/2019,7,0,1,1,5
Aug-2019,8/13/2019,4,0,1,0,3
Aug-2019,8/14/2019,2,1,1,0,0
Aug-2019,8/14/2019,1,0,0,1,0
Aug-2019,8/14/2019,1,0,0,0,1
Aug-2019,8/14/2019,1,0,0,1,0
Aug-2019,8/14/2019,5,1,0,4,0
Aug-2019,8/14/2019,22,2,2,15,3
Aug-2019,8/14/2019,99,10,11,55,23
Aug-2019,8/14/2019,149,19,28,75,27
Aug-2019,8/14/2019,171,15,21,83,52
Aug-2019,8/14/2019,117,15,19,43,40
Aug-2019,8/14/2019,156,45,19,41,51
Aug-2019,8/14/2019,136,16,9,47,64
Aug-2019,8/14/2019,124,13,13,58,40
Aug-2019,8/14/2019,112,17,13,44,38
Aug-2019,8/14/2019,126,12,13,37,64
Aug-2019,8/14/2019,118,16,11,39,52
Aug-2019,8/14/2019,156,14,10,45,87
Aug-2019,8/14/2019,239,19,15,61,144
Aug-2019,8/14/2019,199,15,20,64,100
Aug-2019,8/14/2019,128,11,15,43,59
Aug-2019,8/14/2019,67,9,8,28,22
Aug-2019,8/14/2019,18,0,1,5,12
Aug-2019,8/14/2019,6,0,0,4,2
Aug-2019,8/14/2019,1,0,0,0,1
Aug-2019,8/15/2019,0,0,0,0,0
Aug-2019,8/15/2019,0,0,0,0,0
Aug-2019,8/15/2019,0,0,0,0,0
Aug-2019,8/15/2019,0,0,0,0,0
Aug-2019,8/15/2019,2,0,0,2,0
Aug-2019,8/15/2019,18,3,2,9,4
Aug-2019,8/15/2019,89,14,12,51,12
Aug-2019,8/15/2019,133,14,20,75,24
Aug-2019,8/15/2019,152,18,21,83,30
Aug-2019,8/15/2019,135,27,24,49,35
Aug-2019,8/15/2019,123,22,30,31,40
Aug-2019,8/15/2019,108,11,13,37,47
Aug-2019,8/15/2019,110,11,12,26,61
Aug-2019,8/15/2019,128,10,14,53,51
Aug-2019,8/15/2019,109,9,8,41,51
Aug-2019,8/15/2019,121,15,11,44,51
Aug-2019,8/15/2019,177,19,10,38,110
Aug-2019,8/15/2019,203,20,12,65,106
Aug-2019,8/15/2019,208,25,14,52,117
Aug-2019,8/15/2019,129,14,24,39,52
Aug-2019,8/15/2019,72,6,15,25,26
Aug-2019,8/15/2019,20,2,2,9,7
Aug-2019,8/15/2019,4,1,1,1,1
Aug-2019,8/15/2019,0,0,0,0,0
Aug-2019,8/16/2019,4,1,1,2,0
Aug-2019,8/16/2019,1,0,0,0,1
Aug-2019,8/16/2019,0,0,0,0,0
Aug-2019,8/16/2019,1,0,0,1,0
Aug-2019,8/16/2019,3,0,0,3,0
Aug-2019,8/16/2019,16,1,1,7,7
Aug-2019,8/16/2019,82,13,11,41,17
Aug-2019,8/16/2019,127,12,21,63,31
Aug-2019,8/16/2019,143,14,20,69,40
Aug-2019,8/16/2019,129,24,26,44,35
Aug-2019,8/16/2019,107,18,27,30,32
Aug-2019,8/16/2019,95,14,10,28,43
Aug-2019,8/16/2019,126,18,21,47,40
Aug-2019,8/16/2019,127,9,12,48,58
Aug-2019,8/16/2019,104,9,11,41,43
Aug-2019,8/16/2019,120,10,8,41,61
Aug-2019,8/16/2019,159,16,10,43,90
Aug-2019,8/16/2019,165,13,12,48,92
Aug-2019,8/16/2019,124,10,13,34,67
Aug-2019,8/16/2019,87,16,13,24,34
Aug-2019,8/16/2019,49,8,10,14,17
Aug-2019,8/16/2019,21,0,2,11,8
Aug-2019,8/16/2019,5,0,0,4,1
Aug-2019,8/16/2019,12,0,0,8,4
Aug-2019,8/17/2019,3,0,0,0,3
Aug-2019,8/17/2019,2,0,0,1,1
Aug-2019,8/17/2019,0,0,0,0,0
Aug-2019,8/17/2019,0,0,0,0,0
Aug-2019,8/17/2019,0,0,0,0,0
Aug-2019,8/17/2019,5,0,1,3,1
Aug-2019,8/17/2019,22,4,4,5,9
Aug-2019,8/17/2019,105,19,15,22,49
Aug-2019,8/17/2019,173,30,13,35,95
Aug-2019,8/17/2019,191,28,42,55,66
Aug-2019,8/17/2019,277,39,42,68,128
Aug-2019,8/17/2019,263,31,33,92,107
Aug-2019,8/17/2019,248,23,18,96,111
Aug-2019,8/17/2019,255,25,26,86,118
Aug-2019,8/17/2019,265,17,29,91,128
Aug-2019,8/17/2019,214,20,20,91,83
Aug-2019,8/17/2019,180,13,15,76,76
Aug-2019,8/17/2019,139,10,10,73,46
Aug-2019,8/17/2019,93,12,8,46,27
Aug-2019,8/17/2019,96,13,15,41,27
Aug-2019,8/17/2019,54,8,8,28,10
Aug-2019,8/17/2019,20,0,3,13,4
Aug-2019,8/17/2019,4,1,1,1,1
Aug-2019,8/17/2019,3,0,0,2,1
Aug-2019,8/18/2019,0,0,0,0,0
Aug-2019,8/18/2019,2,1,1,0,0
Aug-2019,8/18/2019,0,0,0,0,0
Aug-2019,8/18/2019,0,0,0,0,0
Aug-2019,8/18/2019,2,1,1,0,0
Aug-2019,8/18/2019,3,0,0,0,3
Aug-2019,8/18/2019,30,4,3,8,15
Aug-2019,8/18/2019,57,13,7,16,21
Aug-2019,8/18/2019,134,22,26,33,53
Aug-2019,8/18/2019,176,38,29,37,72
Aug-2019,8/18/2019,249,29,31,79,110
Aug-2019,8/18/2019,283,34,30,87,132
Aug-2019,8/18/2019,244,21,30,91,102
Aug-2019,8/18/2019,322,26,31,134,131
Aug-2019,8/18/2019,267,40,21,103,103
Aug-2019,8/18/2019,247,12,27,101,107
Aug-2019,8/18/2019,243,23,17,89,114
Aug-2019,8/18/2019,158,11,10,68,69
Aug-2019,8/18/2019,133,17,14,59,43
Aug-2019,8/18/2019,82,10,13,42,17
Aug-2019,8/18/2019,35,4,6,9,16
Aug-2019,8/18/2019,8,1,2,4,1
Aug-2019,8/18/2019,3,0,0,0,3
Aug-2019,8/18/2019,0,0,0,0,0
Aug-2019,8/19/2019,2,0,0,0,2
Aug-2019,8/19/2019,0,0,0,0,0
Aug-2019,8/19/2019,0,0,0,0,0
Aug-2019,8/19/2019,1,0,0,1,0
Aug-2019,8/19/2019,5,1,0,3,1
Aug-2019,8/19/2019,14,0,0,10,4
Aug-2019,8/19/2019,62,6,7,40,9
Aug-2019,8/19/2019,115,15,20,60,20
Aug-2019,8/19/2019,136,8,18,88,22
Aug-2019,8/19/2019,104,13,21,49,21
Aug-2019,8/19/2019,87,13,11,34,29
Aug-2019,8/19/2019,139,11,22,34,72
Aug-2019,8/19/2019,88,12,9,24,43
Aug-2019,8/19/2019,99,5,11,46,37
Aug-2019,8/19/2019,83,8,14,25,36
Aug-2019,8/19/2019,116,8,12,35,61
Aug-2019,8/19/2019,157,16,12,50,79
Aug-2019,8/19/2019,221,28,14,41,138
Aug-2019,8/19/2019,190,29,12,53,96
Aug-2019,8/19/2019,120,17,18,43,42
Aug-2019,8/19/2019,57,10,15,14,18
Aug-2019,8/19/2019,7,0,0,2,5
Aug-2019,8/19/2019,9,1,0,7,1
Aug-2019,8/19/2019,1,0,1,0,0
Aug-2019,8/20/2019,1,0,0,0,1
Aug-2019,8/20/2019,0,0,0,0,0
Aug-2019,8/20/2019,0,0,0,0,0
Aug-2019,8/20/2019,0,0,0,0,0
Aug-2019,8/20/2019,7,1,1,5,0
Aug-2019,8/20/2019,17,2,2,8,5
Aug-2019,8/20/2019,90,11,10,54,15
Aug-2019,8/20/2019,146,17,17,82,30
Aug-2019,8/20/2019,178,24,32,83,39
Aug-2019,8/20/2019,122,22,27,36,37
Aug-2019,8/20/2019,131,21,17,41,52
Aug-2019,8/20/2019,116,17,21,37,41
Aug-2019,8/20/2019,117,13,9,49,46
Aug-2019,8/20/2019,137,8,28,48,53
Aug-2019,8/20/2019,101,8,8,36,49
Aug-2019,8/20/2019,133,10,10,46,67
Aug-2019,8/20/2019,176,12,12,53,99
Aug-2019,8/20/2019,237,23,15,56,143
Aug-2019,8/20/2019,231,27,22,70,112
Aug-2019,8/20/2019,119,11,8,38,62
Aug-2019,8/20/2019,45,8,11,12,14
Aug-2019,8/20/2019,9,1,0,7,1
Aug-2019,8/20/2019,5,0,1,2,2
Aug-2019,8/20/2019,2,0,0,0,2
Aug-2019,8/21/2019,0,0,0,0,0
Aug-2019,8/21/2019,0,0,0,0,0
Aug-2019,8/21/2019,0,0,0,0,0
Aug-2019,8/21/2019,0,0,0,0,0
Aug-2019,8/21/2019,0,0,0,0,0
Aug-2019,8/21/2019,6,1,0,4,1
Aug-2019,8/21/2019,42,10,8,19,5
Aug-2019,8/21/2019,60,6,12,27,15
Aug-2019,8/21/2019,65,8,12,32,13
Aug-2019,8/21/2019,47,12,12,14,9
Aug-2019,8/21/2019,31,5,3,14,9
Aug-2019,8/21/2019,57,14,11,8,24
Aug-2019,8/21/2019,34,9,9,7,9
Aug-2019,8/21/2019,43,6,10,13,14
Aug-2019,8/21/2019,69,9,11,29,20
Aug-2019,8/21/2019,73,16,15,11,31
Aug-2019,8/21/2019,96,19,18,21,38
Aug-2019,8/21/2019,112,19,12,24,57
Aug-2019,8/21/2019,100,15,20,19,46
Aug-2019,8/21/2019,40,9,13,11,7
Aug-2019,8/21/2019,22,6,9,1,6
Aug-2019,8/21/2019,9,2,2,1,4
Aug-2019,8/21/2019,1,1,0,0,0
Aug-2019,8/21/2019,0,0,0,0,0
Aug-2019,8/22/2019,1,0,0,0,1
Aug-2019,8/22/2019,0,0,0,0,0
Aug-2019,8/22/2019,0,0,0,0,0
Aug-2019,8/22/2019,1,0,0,1,0
Aug-2019,8/22/2019,1,0,0,1,0
Aug-2019,8/22/2019,15,3,3,5,4
Aug-2019,8/22/2019,70,5,10,42,13
Aug-2019,8/22/2019,136,12,19,74,31
Aug-2019,8/22/2019,117,16,15,54,32
Aug-2019,8/22/2019,105,15,16,42,32
