state,last_update,lat,long,confirmed,deaths,new_deaths,recovered,active,fips,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,date,month_abbr,day,state_abbr
Minnesota,2020-05-06T02:32:35Z,45.6945,-93.9002,7851,455,28,4614,2782,27,158.7200184,88009,1350,5.795440071,1779.237052,17.19526175,5/6/2020,May,6,MN
Mississippi,2020-05-06T02:32:35Z,32.7416,-89.6787,8207,342,32,4421,3444,28,283.4686029,80308,1352,4.167174363,2773.826802,16.47374193,5/6/2020,May,6,MS
Missouri,2020-05-06T02:32:35Z,38.4561,-92.2884,9121,409,23,NA,8712,29,155.6629148,95066,NA,4.484157439,1622.437305,NA,5/6/2020,May,6,MO
Montana,2020-05-06T02:32:35Z,46.9219,-110.4544,456,16,0,410,30,30,52.6566796,15272,62,3.50877193,1763.536866,13.59649123,5/6/2020,May,6,MT
Nebraska,2020-05-06T02:32:35Z,41.1254,-98.2681,6373,78,0,NA,6295,31,417.8271154,34609,NA,1.223913385,2269.037916,NA,5/6/2020,May,6,NE
Nevada,2020-05-06T02:32:35Z,38.3135,-117.0554,5660,270,5,200,5190,32,187.6224228,47884,NA,4.770318021,1587.298956,NA,5/6/2020,May,6,NV
New Hampshire,2020-05-06T02:32:35Z,43.4525,-71.5639,2636,92,6,1019,1525,33,198.4718571,26870,286,3.490136571,2023.117906,10.84977238,5/6/2020,May,6,NH
New Jersey,2020-05-06T02:32:35Z,40.2989,-74.521,130593,8244,334,15642,106707,34,1470.279289,287623,NA,6.312742643,3238.199138,NA,5/6/2020,May,6,NJ
New Mexico,2020-05-06T02:32:35Z,34.8405,-106.2485,4138,162,6,842,3134,35,248.1510111,81720,667,3.914934751,4900.652641,16.11889802,5/6/2020,May,6,NM
New York,2020-05-06T02:32:35Z,42.1657,-74.9481,321192,25124,125,58950,237118,36,1904.937571,1028899,69867,7.82211263,6102.232812,21.75240977,5/6/2020,May,6,NY
North Carolina,2020-05-06T02:32:35Z,35.6301,-79.8064,12510,472,30,NA,12038,37,126.135891,151800,NA,3.772981615,1530.569805,NA,5/6/2020,May,6,NC
North Dakota,2020-05-06T02:32:35Z,47.5289,-99.784,1266,25,0,559,682,38,208.7668902,36421,95,1.974723539,6005.923307,7.503949447,5/6/2020,May,6,ND
Ohio,2020-05-06T02:32:35Z,40.3888,-82.7649,20969,1135,78,NA,19834,39,187.6612021,160735,3956,5.412752158,1438.491264,18.86594497,5/6/2020,May,6,OH
Oklahoma,2020-05-06T02:32:35Z,35.5653,-96.9289,4127,247,9,2830,1050,40,112.8325032,79417,773,5.984976981,2171.266999,18.73031258,5/6/2020,May,6,OK
Oregon,2020-05-06T02:32:35Z,44.572,-122.0709,2839,113,4,860,1866,41,70.8497023,65424,622,3.980274745,1632.712548,21.90912293,5/6/2020,May,6,OR
Pennsylvania,2020-05-06T02:32:35Z,40.5908,-77.2098,53864,3179,341,NA,50685,42,427.9166859,250882,NA,5.901901084,1993.104745,NA,5/6/2020,May,6,PA
Rhode Island,2020-05-06T02:32:35Z,41.6809,-71.5118,9933,355,14,639,8939,44,937.6407098,76435,1092,3.573945434,7215.198596,10.99365751,5/6/2020,May,6,RI
South Carolina,2020-05-06T02:32:35Z,33.8569,-80.945,6841,296,13,3622,2923,45,135.7348003,67771,1110,4.326852799,1344.669368,16.225698,5/6/2020,May,6,SC
South Dakota,2020-05-06T02:32:35Z,44.2998,-99.4388,2721,24,3,1895,802,46,369.7553445,19022,220,0.882028666,2584.890174,8.085262771,5/6/2020,May,6,SD
Tennessee,2020-05-06T02:32:35Z,35.7478,-86.6923,13690,226,7,6356,7108,47,208.532339,218862,1156,1.650840029,3333.806047,8.444119795,5/6/2020,May,6,TN
Texas,2020-05-06T02:32:35Z,31.0545,-97.5635,33912,925,24,16791,16196,48,147.5425178,427210,NA,2.72764803,1858.682443,NA,5/6/2020,May,6,TX
Utah,2020-05-06T02:32:35Z,40.15,-111.8624,5449,56,6,2387,3006,49,190.1334389,126715,456,1.027711507,4421.500955,8.368507983,5/6/2020,May,6,UT
Vermont,2020-05-06T02:32:35Z,44.0459,-72.7107,907,52,0,NA,855,50,148.5446068,17518,NA,5.733186329,2869.023618,NA,5/6/2020,May,6,VT
Virginia,2020-05-06T02:32:35Z,37.7693,-78.17,20257,713,29,2617,16927,51,256.1832652,113708,4113,3.519770943,1438.025706,20.30409241,5/6/2020,May,6,VA
Washington,2020-05-06T02:32:35Z,47.4009,-121.4905,15594,862,21,NA,14732,53,206.5593796,216320,NA,5.52776709,2865.392138,NA,5/6/2020,May,6,WA
West Virginia,2020-05-06T02:32:35Z,38.4912,-80.9545,1246,48,0,630,568,54,94.18003655,54823,NA,3.852327448,4143.846022,NA,5/6/2020,May,6,WV
Wisconsin,2020-05-06T02:32:35Z,44.2685,-89.6165,8566,353,13,4131,4082,55,165.5402931,92533,1663,4.120943264,1788.225536,19.41396218,5/6/2020,May,6,WI
Wyoming,2020-05-06T02:32:35Z,42.756,-107.3025,604,7,0,405,192,56,121.4705173,10915,60,1.158940397,2195.117046,9.933774834,5/6/2020,May,6,WY
Alabama,2020-05-07T02:32:32Z,32.3182,-86.9023,8691,343,28,NA,8348,1,185.3527599,109516,1158,3.946611437,2335.645249,13.32412841,5/7/2020,May,7,AL
Alaska,2020-05-07T02:32:32Z,61.3707,-152.4044,372,10,1,284,78,2,62.23347927,23655,NA,2.688172043,3957.346645,NA,5/7/2020,May,7,AK
Arizona,2020-05-07T02:32:32Z,33.7298,-111.4312,9707,426,31,1693,7588,4,133.3614152,91737,1430,4.388585557,1260.345745,14.73163696,5/7/2020,May,7,AZ
Arkansas,2020-05-07T02:32:32Z,34.9697,-92.3731,3611,87,4,2109,1415,5,139.4732461,59003,453,2.409304902,2278.96426,12.54500138,5/7/2020,May,7,AR
California,2020-05-07T02:32:32Z,36.1162,-119.6816,60616,2464,83,NA,58152,6,154.5986571,809036,NA,4.064933351,2063.413606,NA,5/7/2020,May,7,CA
Colorado,2020-05-07T02:32:32Z,39.0598,-105.3111,17832,919,16,2801,14112,8,314.6742269,85976,2919,5.153656348,1517.18435,16.36944818,5/7/2020,May,7,CO
Connecticut,2020-05-07T02:32:32Z,41.5978,-72.7554,30995,2718,85,4346,23931,9,869.3549776,111447,7758,8.769156316,3125.891408,25.02984352,5/7/2020,May,7,CT
Delaware,2020-05-07T02:32:32Z,39.3185,-75.5071,5778,193,6,2008,3577,10,593.3675921,26468,NA,3.340256144,2718.112397,NA,5/7/2020,May,7,DE
District of Columbia,2020-05-07T02:32:32Z,38.8974,-77.0268,5461,277,13,808,4376,11,773.7878481,24984,NA,5.072331075,3540.068778,NA,5/7/2020,May,7,DC
Florida,2020-05-07T02:32:32Z,27.7663,-81.6868,38002,1539,68,NA,36463,12,178.9794432,480051,6776,4.049786853,2260.914181,17.83064049,5/7/2020,May,7,FL
Georgia,2020-05-07T02:32:32Z,33.0406,-83.6431,30743,1327,28,NA,29416,13,303.2035547,204137,5765,4.316429756,2013.305925,18.75223628,5/7/2020,May,7,GA
Hawaii,2020-05-07T02:32:32Z,21.0943,-157.4983,626,17,0,551,58,15,44.21572187,35199,73,2.715654952,2486.180821,11.66134185,5/7/2020,May,7,HI
Idaho,2020-05-07T02:32:32Z,44.2405,-114.4788,2158,66,1,1379,713,16,133.9959031,30545,203,3.058387396,1896.619491,9.406858202,5/7/2020,May,7,ID
Illinois,2020-05-07T02:32:32Z,40.3495,-88.9861,68232,2974,140,NA,65258,17,581.4077836,361260,NA,4.358658694,3078.311876,NA,5/7/2020,May,7,IL
Indiana,2020-05-07T02:32:32Z,39.8494,-86.2583,21870,1377,166,NA,20493,18,334.1995729,120496,NA,6.296296296,1841.321982,NA,5/7/2020,May,7,IN
Iowa,2020-05-07T02:32:32Z,42.0115,-93.2105,10404,219,12,3803,6382,19,396.9912005,63171,NA,2.104959631,2410.450896,NA,5/7/2020,May,7,IA
Kansas,2020-05-07T02:32:32Z,38.5266,-96.7265,5993,164,3,318,5511,20,245.7670491,42114,571,2.736525947,1727.053814,9.527782413,5/7/2020,May,7,KS
Kentucky,2020-05-07T02:32:32Z,37.6681,-84.6701,5934,283,8,2058,3593,21,173.3413607,61014,1603,4.769127064,1782.313748,27.01381867,5/7/2020,May,7,KY
Louisiana,2020-05-07T02:32:32Z,31.1695,-91.8678,30399,2167,52,20316,7916,22,661.2408331,194672,NA,7.128523965,4234.516776,NA,5/7/2020,May,7,LA
Maine,2020-05-07T02:32:32Z,44.6939,-69.3819,1254,62,1,766,426,23,106.8137642,23346,191,4.944178628,1988.575868,15.23125997,5/7/2020,May,7,ME
Maryland,2020-05-07T02:32:32Z,39.0639,-76.8021,28163,1437,47,1903,24823,24,473.8585323,144012,5497,5.102439371,2423.084009,19.5185172,5/7/2020,May,7,MD
Massachusetts,2020-05-07T02:32:32Z,42.2302,-71.5301,72025,4420,208,NA,67605,25,1049.350124,339639,7080,6.13675807,4948.284995,9.829920167,5/7/2020,May,7,MA
Michigan,2020-05-07T02:32:32Z,43.3266,-84.5361,45179,4256,73,15659,25264,26,567.0582568,233231,NA,9.420305894,2927.36812,NA,5/7/2020,May,7,MI
Minnesota,2020-05-07T02:32:32Z,45.6945,-93.9002,8579,485,30,5005,3089,27,173.437656,93232,1405,5.65333955,1884.828016,16.37720014,5/7/2020,May,7,MN
Mississippi,2020-05-07T02:32:32Z,32.7416,-89.6787,8424,374,32,4421,3629,28,290.9637518,80525,1392,4.439696106,2781.321951,16.52421652,5/7/2020,May,7,MS
Missouri,2020-05-07T02:32:32Z,38.4561,-92.2884,9323,428,19,NA,8895,29,159.1103338,100747,NA,4.590796954,1719.391698,NA,5/7/2020,May,7,MO
Montana,2020-05-07T02:32:32Z,46.9219,-110.4544,456,16,0,417,23,30,52.6566796,19704,62,3.50877193,2275.32284,13.59649123,5/7/2020,May,7,MT
Nebraska,2020-05-07T02:32:32Z,41.1254,-98.2681,6689,78,0,NA,6611,31,438.5447317,36128,NA,1.166093586,2368.626711,NA,5/7/2020,May,7,NE
Nevada,2020-05-07T02:32:32Z,38.3135,-117.0554,5741,289,19,203,5249,32,190.3074787,49275,NA,5.033966208,1633.40899,NA,5/7/2020,May,7,NV
New Hampshire,2020-05-07T02:32:32Z,43.4525,-71.5639,2741,92,0,1105,1544,33,206.3776025,27733,295,3.356439256,2088.095604,10.76249544,5/7/2020,May,7,NH
New Jersey,2020-05-07T02:32:32Z,40.2989,-74.521,131890,8549,305,15642,107699,34,1484.881544,288920,NA,6.481916749,3252.801392,NA,5/7/2020,May,7,NJ
New Mexico,2020-05-07T02:32:32Z,34.8405,-106.2485,4291,169,7,964,3158,35,257.3262418,83251,687,3.93847588,4992.464917,16.01025402,5/7/2020,May,7,NM
New York,2020-05-07T02:32:32Z,42.1657,-74.9481,323978,25623,499,54597,243758,36,1921.460884,1028899,70539,7.908870355,6102.232812,21.77277469,5/7/2020,May,7,NY
North Carolina,2020-05-07T02:32:32Z,35.6301,-79.8064,13053,492,20,NA,12561,37,131.6108541,164482,NA,3.769248449,1658.439938,NA,5/7/2020,May,7,NC
North Dakota,2020-05-07T02:32:32Z,47.5289,-99.784,1323,31,6,582,710,38,218.1663473,38632,97,2.343159486,6370.523302,7.331821618,5/7/2020,May,7,ND
Ohio,2020-05-07T02:32:32Z,40.3888,-82.7649,21576,1225,90,NA,20351,39,193.0935236,168929,4052,5.677604746,1511.82313,18.78012607,5/7/2020,May,7,OH
Oklahoma,2020-05-07T02:32:32Z,35.5653,-96.9289,4202,253,6,2909,1040,40,114.8830091,82890,773,6.020942408,2266.219091,18.3960019,5/7/2020,May,7,OK
Oregon,2020-05-07T02:32:32Z,44.572,-122.0709,2916,115,2,1125,1676,41,72.77130395,67976,641,3.943758573,1696.399917,21.98216735,5/7/2020,May,7,OR
Pennsylvania,2020-05-07T02:32:32Z,40.5908,-77.2098,54800,3345,166,NA,51455,42,435.352636,256340,NA,6.104014599,2036.465232,NA,5/7/2020,May,7,PA
Rhode Island,2020-05-07T02:32:32Z,41.6809,-71.5118,10205,370,15,665,9170,44,963.3165654,79373,1123,3.625673689,7492.535595,11.0044096,5/7/2020,May,7,RI
South Carolina,2020-05-07T02:32:32Z,33.8569,-80.945,6936,305,9,3816,2815,45,137.6197303,77482,1152,4.397347174,1537.348896,16.60899654,5/7/2020,May,7,SC
South Dakota,2020-05-07T02:32:32Z,44.2998,-99.4388,2780,29,5,1977,774,46,377.7728254,19416,230,1.043165468,2638.430639,8.273381295,5/7/2020,May,7,SD
Tennessee,2020-05-07T02:32:32Z,35.7478,-86.6923,13938,239,13,6564,7135,47,212.3099884,227101,1221,1.714736691,3459.306262,8.760223848,5/7/2020,May,7,TN
Texas,2020-05-07T02:32:32Z,31.0545,-97.5635,34928,954,29,17622,16352,48,151.9628763,438938,NA,2.731333028,1909.707999,NA,5/7/2020,May,7,TX
Utah,2020-05-07T02:32:32Z,40.15,-111.8624,5595,58,2,2509,3028,49,195.2278566,131002,464,1.036639857,4571.088412,8.293118856,5/7/2020,May,7,UT
Vermont,2020-05-07T02:32:32Z,44.0459,-72.7107,908,52,0,706,150,50,148.7083825,17876,NA,5.726872247,2927.655337,NA,5/7/2020,May,7,VT
Virginia,2020-05-07T02:32:32Z,37.7693,-78.17,20257,713,0,2617,16927,51,256.1832652,113708,4113,3.519770943,1438.025706,20.30409241,5/7/2020,May,7,VA
Washington,2020-05-07T02:32:32Z,47.4009,-121.4905,15905,870,8,NA,15035,53,210.6789106,219453,NA,5.469977994,2906.892108,NA,5/7/2020,May,7,WA
West Virginia,2020-05-07T02:32:32Z,38.4912,-80.9545,1242,50,2,716,476,54,93.87769294,55784,NA,4.025764895,4216.484076,NA,5/7/2020,May,7,WV
Wisconsin,2020-05-07T02:32:32Z,44.2685,-89.6165,8901,362,9,4348,4191,55,172.0142597,96727,1694,4.066958769,1869.275733,19.03156949,5/7/2020,May,7,WI
Wyoming,2020-05-07T02:32:32Z,42.756,-107.3025,631,7,0,409,215,56,126.9004907,12007,60,1.109350238,2414.729306,9.508716323,5/7/2020,May,7,WY
Alabama,2020-05-08T02:32:36Z,32.3182,-86.9023,9046,369,26,NA,8677,1,192.9238369,115173,1178,4.079151006,2456.291959,13.02233031,5/8/2020,May,8,AL
Alaska,2020-05-08T02:32:36Z,61.3707,-152.4044,374,10,0,291,73,2,62.56806787,24341,NA,2.673796791,4072.110535,NA,5/8/2020,May,8,AK
Arizona,2020-05-08T02:32:36Z,33.7298,-111.4312,9945,450,24,1722,7773,4,136.6312222,111086,1449,4.524886878,1526.175561,14.57013575,5/8/2020,May,8,AZ
Arkansas,2020-05-08T02:32:36Z,34.9697,-92.3731,3703,87,0,2123,1493,5,143.0267046,59995,462,2.349446395,2317.279812,12.47637051,5/8/2020,May,8,AR
California,2020-05-08T02:32:36Z,36.1162,-119.6816,62148,2535,71,NA,59613,6,158.5059612,842874,NA,4.078972775,2149.716057,NA,5/8/2020,May,8,CA
Colorado,2020-05-08T02:32:36Z,39.0598,-105.3111,18370,944,25,2869,14557,8,324.1680994,91347,2986,5.138813283,1611.964256,16.2547632,5/8/2020,May,8,CO
Connecticut,2020-05-08T02:32:36Z,41.5978,-72.7554,31784,2797,79,5413,23574,9,891.4850333,116174,9389,8.80002517,3258.475405,29.54002014,5/8/2020,May,8,CT
Delaware,2020-05-08T02:32:36Z,39.3185,-75.5071,5939,202,9,2110,3627,10,609.9013724,27326,NA,3.401246001,2806.224095,NA,5/8/2020,May,8,DE
District of Columbia,2020-05-08T02:32:36Z,38.8974,-77.0268,5654,285,8,825,4544,11,801.134681,25856,NA,5.040679165,3663.625453,NA,5/8/2020,May,8,DC
Florida,2020-05-08T02:32:36Z,27.7663,-81.6868,38828,1600,61,NA,37228,12,182.8696864,492950,6990,4.120737612,2321.665084,18.00247244,5/8/2020,May,8,FL
Georgia,2020-05-08T02:32:36Z,33.0406,-83.6431,31618,1355,28,NA,30263,13,311.8332626,217303,5835,4.285533557,2143.155907,18.45467772,5/8/2020,May,8,GA
Hawaii,2020-05-08T02:32:36Z,21.0943,-157.4983,629,17,0,558,54,15,44.4276183,35541,74,2.702702703,2510.337014,11.76470588,5/8/2020,May,8,HI
Idaho,2020-05-08T02:32:36Z,44.2405,-114.4788,2178,67,1,1399,712,16,135.2377558,30890,205,3.076216713,1918.041449,9.412304867,5/8/2020,May,8,ID
Illinois,2020-05-08T02:32:36Z,40.3495,-88.9861,70871,3111,137,NA,67760,17,603.8948152,379043,NA,4.389665731,3229.841578,NA,5/8/2020,May,8,IL
Indiana,2020-05-08T02:32:36Z,39.8494,-86.2583,22503,1414,37,NA,21089,18,343.8725647,124782,NA,6.28360663,1906.817152,NA,5/8/2020,May,8,IN
Iowa,2020-05-08T02:32:36Z,42.0115,-93.2105,11059,231,12,4266,6562,19,421.9843989,66427,NA,2.088796455,2534.691895,NA,5/8/2020,May,8,IA
Kansas,2020-05-08T02:32:36Z,38.5266,-96.7265,6332,165,1,323,5844,20,259.6691064,44822,587,2.60581175,1838.106236,9.27037271,5/8/2020,May,8,KS
Kentucky,2020-05-08T02:32:36Z,37.6681,-84.6701,6129,294,11,2125,3710,21,179.0376137,78606,1616,4.796867352,2296.203404,26.36645456,5/8/2020,May,8,KY
Louisiana,2020-05-08T02:32:36Z,31.1695,-91.8678,30652,2208,41,20316,8128,22,666.744104,200767,NA,7.203445126,4367.095574,NA,5/8/2020,May,8,LA
Maine,2020-05-08T02:32:36Z,44.6939,-69.3819,1330,62,0,787,481,23,113.2873256,23422,192,4.661654135,1995.049429,14.43609023,5/8/2020,May,8,ME
Maryland,2020-05-08T02:32:36Z,39.0639,-76.8021,29374,1503,66,2029,25842,24,494.2342977,148600,5663,5.116769933,2500.279725,19.27895418,5/8/2020,May,8,MD
Massachusetts,2020-05-08T02:32:36Z,42.2302,-71.5301,73721,4552,132,NA,69169,25,1074.05957,351632,7237,6.17463138,5123.013993,9.816741498,5/8/2020,May,8,MA
Michigan,2020-05-08T02:32:36Z,43.3266,-84.5361,45745,4345,89,15659,25741,26,574.1623311,247062,NA,9.498305826,3100.966091,NA,5/8/2020,May,8,MI
Minnesota,2020-05-08T02:32:36Z,45.6945,-93.9002,9365,508,23,5308,3549,27,189.3278528,97421,1459,5.42445275,1969.515082,15.57928457,5/8/2020,May,8,MN
Mississippi,2020-05-08T02:32:36Z,32.7416,-89.6787,8686,396,22,4421,3869,28,300.0131942,80787,1442,4.559060557,2790.371393,16.60142758,5/8/2020,May,8,MS
Missouri,2020-05-08T02:32:36Z,38.4561,-92.2884,9581,449,21,NA,9132,29,163.5134729,103622,NA,4.686358418,1768.457686,NA,5/8/2020,May,8,MO
Montana,2020-05-08T02:32:36Z,46.9219,-110.4544,456,16,0,417,23,30,52.6566796,20247,62,3.50877193,2338.02586,13.59649123,5/8/2020,May,8,MT
Nebraska,2020-05-08T02:32:36Z,41.1254,-98.2681,7334,91,13,NA,7243,31,480.8322712,37758,NA,1.240796291,2475.492896,NA,5/8/2020,May,8,NE
Nevada,2020-05-08T02:32:36Z,38.3135,-117.0554,5855,297,8,205,5353,32,194.0864462,51357,NA,5.072587532,1702.424871,NA,5/8/2020,May,8,NV
New Hampshire,2020-05-08T02:32:36Z,43.4525,-71.5639,2843,114,22,1110,1619,33,214.0574695,28806,307,4.009848751,2168.884793,10.79845234,5/8/2020,May,8,NH
New Jersey,2020-05-08T02:32:36Z,40.2989,-74.521,133991,8807,258,15642,109542,34,1508.53562,292658,NA,6.572829518,3294.885608,NA,5/8/2020,May,8,NJ
New Mexico,2020-05-08T02:32:36Z,34.8405,-106.2485,4493,172,3,1073,3248,35,269.4399451,85684,687,3.828177164,5138.369076,15.29045181,5/8/2020,May,8,NM
New York,2020-05-08T02:32:36Z,42.1657,-74.9481,327469,26144,521,55547,245778,36,1942.165438,1089916,71152,7.983656468,6464.114726,21.72785821,5/8/2020,May,8,NY
North Carolina,2020-05-08T02:32:36Z,35.6301,-79.8064,13540,513,21,NA,13027,37,136.5211802,171328,NA,3.788774003,1727.466821,NA,5/8/2020,May,8,NC
North Dakota,2020-05-08T02:32:36Z,47.5289,-99.784,1371,31,0,601,739,38,226.0816796,40867,102,2.261123268,6739.080964,7.439824945,5/8/2020,May,8,ND
Ohio,2020-05-08T02:32:36Z,40.3888,-82.7649,22131,1271,46,NA,20860,39,198.0604733,176059,4140,5.743075324,1575.632771,18.70679138,5/8/2020,May,8,OH
Oklahoma,2020-05-08T02:32:36Z,35.5653,-96.9289,4330,260,7,2985,1085,40,118.3825391,86887,805,6.004618938,2375.497384,18.59122402,5/8/2020,May,8,OK
Oregon,2020-05-08T02:32:36Z,44.572,-122.0709,2989,121,6,1125,1743,41,74.59308213,70458,645,4.048176648,1758.340375,21.57912345,5/8/2020,May,8,OR
Pennsylvania,2020-05-08T02:32:36Z,40.5908,-77.2098,55956,3589,244,NA,52367,42,444.5363522,262788,NA,6.413968118,2087.690666,NA,5/8/2020,May,8,PA
Rhode Island,2020-05-08T02:32:36Z,41.6809,-71.5118,10530,388,18,696,9446,44,993.9954369,82318,1153,3.684710351,7770.533369,10.94966762,5/8/2020,May,8,RI
South Carolina,2020-05-08T02:32:36Z,33.8569,-80.945,7142,316,11,3816,3010,45,141.7070521,77482,1152,4.424530944,1537.348896,16.12993559,5/8/2020,May,8,SC
South Dakota,2020-05-08T02:32:36Z,44.2998,-99.4388,2906,31,2,2028,847,46,394.8949031,20114,236,1.066758431,2733.281514,8.121128699,5/8/2020,May,8,SD
Tennessee,2020-05-08T02:32:36Z,35.7478,-86.6923,14096,240,1,6783,7075,47,214.7167167,236328,1266,1.688422247,3599.856145,8.981271283,5/8/2020,May,8,TN
Texas,2020-05-08T02:32:36Z,31.0545,-97.5635,36036,985,31,18440,16611,48,156.7835035,455162,NA,2.733377733,1980.294512,NA,5/8/2020,May,8,TX
Utah,2020-05-08T02:32:36Z,40.15,-111.8624,5724,61,3,2640,3023,49,199.7290886,134543,476,1.06568833,4694.645488,8.315863033,5/8/2020,May,8,UT
Vermont,2020-05-08T02:32:36Z,44.0459,-72.7107,916,53,1,718,145,50,150.0185885,18451,NA,5.786026201,3021.826394,NA,5/8/2020,May,8,VT
Virginia,2020-05-08T02:32:36Z,37.7693,-78.17,21570,769,56,2825,17976,51,272.7883216,123152,4438,3.565136764,1557.460704,20.57487251,5/8/2020,May,8,VA
Washington,2020-05-08T02:32:36Z,47.4009,-121.4905,16231,891,21,NA,15340,53,214.9971329,224813,NA,5.48949541,2977.891099,NA,5/8/2020,May,8,WA
West Virginia,2020-05-08T02:32:36Z,38.4912,-80.9545,1287,51,1,716,520,54,97.27905862,57521,NA,3.962703963,4347.776792,NA,5/8/2020,May,8,WV
Wisconsin,2020-05-08T02:32:36Z,44.2685,-89.6165,9215,374,12,4520,4321,55,178.0823956,102250,1732,4.058600109,1976.009219,18.79544221,5/8/2020,May,8,WI
Wyoming,2020-05-08T02:32:36Z,42.756,-107.3025,635,7,0,416,212,56,127.7049312,12034,59,1.102362205,2420.159279,9.291338583,5/8/2020,May,8,WY
Alabama,2020-05-09T02:32:39Z,32.3182,-86.9023,9385,383,14,NA,9002,1,200.1536822,120114,1207,4.080980288,2561.668554,12.86094832,5/9/2020,May,9,AL
Alaska,2020-05-09T02:32:39Z,61.3707,-152.4044,377,10,0,305,62,2,63.06995077,25473,NA,2.652519894,4261.487681,NA,5/9/2020,May,9,AK
Arizona,2020-05-09T02:32:39Z,33.7298,-111.4312,10526,517,67,1747,8262,4,144.6133982,119907,1482,4.911647349,1647.364501,14.07942238,5/9/2020,May,9,AZ
Arkansas,2020-05-09T02:32:39Z,34.9697,-92.3731,3747,88,1,2159,1500,5,144.7261848,63994,466,2.348545503,2471.739383,12.43661596,5/9/2020,May,9,AR
California,2020-05-09T02:32:39Z,36.1162,-119.6816,63779,2613,78,NA,61166,6,162.6657607,875272,NA,4.096959814,2232.345846,NA,5/9/2020,May,9,CA
Colorado,2020-05-09T02:32:39Z,39.0598,-105.3111,18827,960,16,2869,14998,8,332.2325971,94536,3557,5.099059861,1668.239273,18.89307909,5/9/2020,May,9,CO
Connecticut,2020-05-09T02:32:39Z,41.5978,-72.7554,32411,2874,77,5413,24124,9,909.0712753,120541,9389,8.867359847,3380.962038,28.96856006,5/9/2020,May,9,CT
Delaware,2020-05-09T02:32:39Z,39.3185,-75.5071,6111,213,11,2288,3610,10,627.5647898,28264,NA,3.485517919,2902.551337,NA,5/9/2020,May,9,DE
District of Columbia,2020-05-09T02:32:39Z,38.8974,-77.0268,5899,304,19,825,4770,11,835.8495726,27115,NA,5.153415833,3842.017488,NA,5/9/2020,May,9,DC
Florida,2020-05-09T02:32:39Z,27.7663,-81.6868,39199,1669,69,NA,37530,12,184.616999,513341,7157,4.257761678,2417.701341,18.25811883,5/9/2020,May,9,FL
Georgia,2020-05-09T02:32:39Z,33.0406,-83.6431,32181,1400,45,NA,30781,13,317.3858632,227567,5935,4.350393089,2244.384846,18.44255927,5/9/2020,May,9,GA
Hawaii,2020-05-09T02:32:39Z,21.0943,-157.4983,629,17,0,565,47,15,44.4276183,36618,74,2.702702703,2586.407833,11.76470588,5/9/2020,May,9,HI
Idaho,2020-05-09T02:32:39Z,44.2405,-114.4788,2178,67,0,1420,691,16,135.2377558,31270,206,3.076216713,1941.63665,9.458218549,5/9/2020,May,9,ID
Illinois,2020-05-09T02:32:39Z,40.3495,-88.9861,73760,3241,130,NA,70519,17,628.5121075,399714,NA,4.393980477,3405.980051,NA,5/9/2020,May,9,IL
Indiana,2020-05-09T02:32:39Z,39.8494,-86.2583,23146,1447,33,NA,21699,18,353.6983683,130128,4389,6.25162015,1988.510381,18.9622397,5/9/2020,May,9,IN
Iowa,2020-05-09T02:32:39Z,42.0115,-93.2105,11457,243,12,4685,6529,19,437.1711057,70261,NA,2.120974077,2680.98796,NA,5/9/2020,May,9,IA
Kansas,2020-05-09T02:32:39Z,38.5266,-96.7265,6667,168,3,332,6167,20,273.4071277,47708,608,2.519874006,1956.458264,9.119544023,5/9/2020,May,9,KS
Kentucky,2020-05-09T02:32:39Z,37.6681,-84.6701,6288,298,4,2177,3813,21,183.6822507,81401,1684,4.739185751,2377.849697,26.78117048,5/9/2020,May,9,KY
Louisiana,2020-05-09T02:32:39Z,31.1695,-91.8678,30855,2227,19,20316,8312,22,671.1597719,202416,NA,7.217630854,4402.964719,NA,5/9/2020,May,9,LA
Maine,2020-05-09T02:32:39Z,44.6939,-69.3819,1374,63,1,836,475,23,117.035177,23466,194,4.585152838,1998.79728,14.11935953,5/9/2020,May,9,ME
Maryland,2020-05-09T02:32:39Z,39.0639,-76.8021,30485,1560,57,2041,26884,24,512.9275062,152187,5811,5.117270789,2560.633045,19.06183369,5/9/2020,May,9,MD
Massachusetts,2020-05-09T02:32:39Z,42.2302,-71.5301,75333,4702,150,NA,70631,25,1097.545198,366023,7434,6.241620538,5332.680048,9.868185257,5/9/2020,May,9,MA
Michigan,2020-05-09T02:32:39Z,43.3266,-84.5361,46386,4399,54,15659,26328,26,582.207758,260253,NA,9.483464839,3266.531187,NA,5/9/2020,May,9,MI
